id,product_tmpl_id/id,name/id,min_qty,price,product_name,product_code,delay,sequence,lastproduct_code,currency_id
scenario.supplierinfo_339,scenario.product_141464,partner_90000,1,39.56,L16-RX-UP/W/433 - BEG,535959100,105,1,,USD
scenario.supplierinfo_340,scenario.product_141465,partner_90000,1,43.4,L16-RX-PI/W/433 - BEG,535956500,105,1,,USD
scenario.supplierinfo_341,scenario.product_141466,partner_90000,1,39.56,L16-RX-AP/W/433 - BEG,92803,105,1,,USD
scenario.supplierinfo_896,scenario.product_142013,partner_90000,1,40.42,PD2N-UP/W/360/DIM/MASTER - BEG,94051,105,1,,USD
scenario.supplierinfo_381,scenario.product_141504,partner_90000,1,45.47,PD9/WH/DE - BEG MINI SENSOR,92900,105,1,PN/92900-SWIS-CT,USD
scenario.supplierinfo_394,scenario.product_141518,partner_90000,1,34.08,PD9/WH/SLAVE/FP - BEG MINI,92905,105,1,PN/92905-SWIS-CT,USD
scenario.supplierinfo_382,scenario.product_141505,partner_90000,1,53.58,PD9/WH/FP-DIM - BEG-MINI-SENSOR,92910,105,1,,USD
scenario.supplierinfo_471,scenario.product_141589,partner_90000,1,1.97,PD9 - BEG 5M EXTENSION CABLE MASTER,92950,105,1,,USD
scenario.supplierinfo_472,scenario.product_141590,partner_90000,1,1.91,PD9/M - BEG 5M EXTENSION CABLE SLAVE,92951,105,1,,USD
scenario.supplierinfo_473,scenario.product_141591,partner_90000,1,2.65,PD9 - BEG 10M EXTENSION CABLE MASTER,92952,105,1,,USD
scenario.supplierinfo_474,scenario.product_141592,partner_90000,1,2.28,PD9 - BEG 10M EXTENSION CABLE SLAVE,92953,105,1,,USD
scenario.supplierinfo_475,scenario.product_141593,partner_90000,1,20.02,PD9-FP - BEG - HEAD MASTER,,105,1,,USD
scenario.supplierinfo_476,scenario.product_141594,partner_90000,1,18.61,PD9/WH/FP/90/HEAD SLAVE,92961,105,1,,USD
scenario.supplierinfo_477,scenario.product_141595,partner_90000,1,20.02,PD9-FP - BEG - HEAD DIM,,105,1,,USD
scenario.supplierinfo_264,scenario.product_141262,partner_90000,1,77.57,AL10/BU/ABS-BEG SP4/3HB GP SMD,93101,105,1,PN/93101-SWIS-CT,USD
scenario.supplierinfo_257,scenario.product_141263,partner_90000,1,55.98,SAFETYLUX GLOW.,93104,105,1,,USD
scenario.supplierinfo_460,scenario.product_141579,partner_90000,1,6.6,PD2-M/W/360/MASTER-BEG (DUMMY),DUM027-S,105,1,,USD
scenario.supplierinfo_461,scenario.product_141580,partner_90000,1,6.6,L18/W/R180/7-POL- SWISS-INDOOR (DUMMY),DUM031,105,1,DUM031-SWIS-CT,USD
scenario.supplierinfo_459,scenario.product_141578,partner_90000,1,6.6,DUMMY PD9/FP/W/90 - SWISS,DUM033-S,105,1,DUMM033-SWI-CT,USD
scenario.supplierinfo_431,scenario.product_141553,partner_90000,1,0.55,PD9/BLS-RING BLACK S-9000-N,PLA1680,105,1,,USD
scenario.supplierinfo_432,scenario.product_141554,partner_90000,1,0.48,PD9/DGS-RING DARK GREY S-6500-N,PLA1681,105,1,,USD
scenario.supplierinfo_433,scenario.product_141555,partner_90000,1,0.53,PD9/DGS-RING LIGHT GREY S-2500-N,PLA1682,105,1,,USD
scenario.supplierinfo_538,scenario.product_141650,partner_90000,1,47.52,PD4-M/W/360/MASTER - BEG,94024,105,1,,USD
scenario.supplierinfo_691,scenario.product_141819,partner_90000,1,54.3,L18/W/180/MA/2W/SU/SWIS-BEG,92691,105,1,PN/92691-SWIS-CT,USD
scenario.supplierinfo_696,scenario.product_141824,partner_90000,1,43.8,L18/M/W-SU-1C-MIC-BEG/SWISS,92687,105,1,PN/92687-SWI-M8,USD
scenario.supplierinfo_701,scenario.product_141829,partner_90000,1,52.31,L18/W/180/MA/SU/HA6S1 SWISS-BEG,92689,105,1,PN/92689-SWIS-CT,USD
scenario.supplierinfo_706,scenario.product_141834,partner_90000,1,35,L18/W/180/SLA/SU/SWISS-BEG,92688,105,1,PN/92688-SWIS-CT,USD
scenario.supplierinfo_711,scenario.product_141839,partner_90000,1,51.35,L18/W/180/MA/24V/2RR/SU/SW-BEG,92690,105,1,PN/92690-SWIS-CT,USD
scenario.supplierinfo_1009,scenario.product_142232,partner_90000,1,0.58,TERM-FEM. L20/W/BLOCK TERMINAL,SFI017,105,1,,USD
scenario.supplierinfo_1010,scenario.product_142233,partner_90000,1,4.25,L20/W-JUNCTIONBOX-BOX ASSY,97006,105,1,,USD
scenario.supplierinfo_1043,scenario.product_142256,partner_90000,1,16.7,SCT 1,92655,105,1,PN/92655-SWIS-CT,USD
scenario.supplierinfo_1069,scenario.product_142321,partner_90000,1,32.31,PD3N-AP/HCR/3VR - BEG,92525,105,1,PN/92525-SWI-M8,USD
scenario.supplierinfo_1071,scenario.product_142323,partner_90000,1,6,RAIL RC-SUPPRESSOR UNIT-BEG,10883,105,1,PN/10883-SWIS-CT,USD
scenario.supplierinfo_1089,scenario.product_142337,partner_90000,1,27.42,PD9/WH/SLAVE/FP/M8-1MIN-BEG MINI,92907,105,1,PN/92907-SWIS-M8,USD
scenario.supplierinfo_1091,scenario.product_142339,partner_90000,1,17.76,MD16/W/180/HCR/PI/CE-BEG LC-MINI,91052,105,1,,USD
scenario.supplierinfo_1092,scenario.product_142340,partner_90000,1,17.76,MD16/BL/180/HCR/PI/CE-BEG LC-MINI,91072,105,1,,USD
scenario.supplierinfo_1094,scenario.product_142342,partner_90000,1,38.65,PD3N-AP/HCR/3VR/MIC-BEG,92219,105,1,,USD
scenario.supplierinfo_1096,scenario.product_142344,partner_90000,1,40.75,PD4N-AP/W/360/M8-BEG (PD3N),92545,105,1,PN/92545-SWI-M8,USD
scenario.supplierinfo_1097,scenario.product_142345,partner_90000,1,41.42,PD2N-M-AP-1C-BEG/SWISS,94012,105,1,,USD
scenario.supplierinfo_1108,scenario.product_142356,partner_90000,1,53.59,PD9-M-DALI/DSI-DE,92980,105,1,,USD
scenario.supplierinfo_1111,scenario.product_142359,partner_90000,1,49.32,PD4N-M-UP-1C-KORRIDOR BEG SWISS 9010,?????,105,1,,USD
scenario.supplierinfo_1117,scenario.product_142365,partner_90000,1,4.69,PD2N-WHITE SOCKET,94005,105,1,,USD
scenario.supplierinfo_1118,scenario.product_142366,partner_90000,1,1.45,PD3N-CEILING MOUNTED SET,?????,105,1,,USD
scenario.supplierinfo_1065,scenario.product_142316,partner_90000,1,17.79,PD9-FP - BEG - HEAD KNX,,105,1,,USD
scenario.supplierinfo_617,scenario.product_141745,partner_90000,1,1.99,L18/LG-ADAPTER-SET EDIZIO,92772,105,1,,USD
scenario.supplierinfo_618,scenario.product_141746,partner_90000,1,1.99,L18/BR-ADAPTER-SET EDIZIO,92773,105,1,,USD
scenario.supplierinfo_619,scenario.product_141747,partner_90000,1,1.99,L18/BE-ADAPTER-SET EDIZIO,92774,105,1,,USD
scenario.supplierinfo_620,scenario.product_141748,partner_90000,1,1.99,L18/WH-ADAPTER-SET KALLYSTO,92775,105,1,,USD
scenario.supplierinfo_621,scenario.product_141749,partner_90000,1,1.99,L18/BL-ADAPTER-SET KALLYSTO,92776,105,1,,USD
scenario.supplierinfo_622,scenario.product_141750,partner_90000,1,1.99,L18/DG-ADAPTER-SET KALLYSTO,92777,105,1,,USD
scenario.supplierinfo_623,scenario.product_141751,partner_90000,1,1.99,L18/LG-ADAPTER-SET KALLYSTO,92778,105,1,,USD
scenario.supplierinfo_1594,scenario.product_142472,partner_90000,1,8.41,DUMMY PD2N-FP-M-1C BEG,DUM058,105,1,,USD
scenario.supplierinfo_1622,scenario.product_142491,partner_90000,1,56.63,PICO-M-1C-SWISS/BEG DIGI-1.8M,92712,105,1,,USD
scenario.supplierinfo_1650,scenario.product_142492,partner_90000,1,41.67,PICO/WH/FP/SLAVE/IP65 SWISS VERSION,92700,105,1,,USD
scenario.supplierinfo_975,scenario.product_142091,partner_90000,1,35.37,PD9/WH/FP/2VR/90 - BEG MINI,92987,105,1,PN/92987-SWI-M8,USD
scenario.supplierinfo_976,scenario.product_142092,partner_90000,1,45.47,PD9/WH/FP/90/1C/PINT-BEG MINI,92904,105,1,PN/92904-SWI-M8,USD
scenario.supplierinfo_977,scenario.product_142093,partner_90000,1,53.58,PD9/WH/FP-DIM - BEG-MINI-SENSOR,92910,105,1,,USD
scenario.supplierinfo_978,scenario.product_142094,partner_90000,1,36.77,PD9/WH/FP/90/SLA - BEG MINI,92986,105,1,PN/92986-SWIS-M8,USD
scenario.supplierinfo_1652,scenario.product_142515,partner_90000,1,40,PD2N-FP-LTMS-BEG/SWISS,92119,105,1,,USD
scenario.supplierinfo_1648,scenario.product_142029,partner_90000,1,47.06,PD4N-DE-1C-BEG (PD3N) HCR,92548,105,1,,USD
scenario.supplierinfo_915,scenario.product_142031,partner_90000,1,43.85,PD4N-UP-1C-BEG (PD3N) HCR,92546,105,1,,USD
scenario.supplierinfo_918,scenario.product_142034,partner_90000,1,57.32,PD4N-CM/W/360/MA/HA6S1-BEG,94024,105,1,,USD
scenario.supplierinfo_919,scenario.product_142035,partner_90000,1,40.91,PD4N-2/SL/UP-BEG SWISS,94034,105,1,,USD
scenario.supplierinfo_929,scenario.product_142045,partner_90000,1,48.47,PD2N/M/12-48VAC-DC/RR/DE,94040,105,1,,USD
scenario.supplierinfo_932,scenario.product_142048,partner_90000,1,66.55,PD4N-M-DUO-DIM-UP,94094,105,1,,USD
scenario.supplierinfo_935,scenario.product_142051,partner_90000,1,66.55,PD4N-CM/W/360/DUO - BEG,94084,105,1,,USD
scenario.supplierinfo_936,scenario.product_142052,partner_90000,1,36.01,PD2 S 360 NME Slave,65380,105,1,,USD
scenario.supplierinfo_937,scenario.product_142053,partner_90000,1,46.62,PD2 S 360 NME Master 1C,65381,105,1,,USD
scenario.supplierinfo_960,scenario.product_142075,partner_90000,1,59.97,PD2N-FP-M/DALI/M8-BEG,94060,105,1,,USD
scenario.supplierinfo_961,scenario.product_142076,partner_90000,1,52.63,PD2 S 360 NME Master 2C,65401,105,1,,USD
scenario.supplierinfo_901,scenario.product_142018,partner_90000,1,49.32,PD4N-M-UP-1C-BEG SWISS 9010,94014,105,1,,USD
scenario.supplierinfo_1607,scenario.product_142021,partner_90000,1,37.81,PD3N-UP/HCR/3VR/MIC-BEG,92526,105,1,PN/92526-SWI-M8,USD
scenario.supplierinfo_905,scenario.product_142022,partner_90000,1,34.39,PD3 S 360 NMU,65364,105,1,,USD
scenario.supplierinfo_1656,scenario.product_142544,partner_90000,1,38.85,PD11-FP-M-1C-BEG/SWISS,92583,105,1,,USD
scenario.supplierinfo_1657,scenario.product_142545,partner_90000,1,49.66,PD11-FP-SLA-BEG/SWISS,92593,105,1,,USD
scenario.supplierinfo_1125,scenario.product_142373,partner_90000,1,1.99,L19/WH-ADAPTER-SET KALLYSTO,94329,105,1,,USD
scenario.supplierinfo_1128,scenario.product_142376,partner_90000,1,1.99,L19/WH-ADAPTER-SET RETRO,94328,105,1,,USD
scenario.supplierinfo_1537,scenario.product_142415,partner_90000,1,47.04,L19/W - IS140 - BEG/SWI,94326,105,1,,USD
scenario.supplierinfo_1964,scenario.product_142931,partner_90000,1,0.39,PD2N/WH/UP Insert LED,PLA2283,105,1,,USD
scenario.supplierinfo_588,scenario.product_141704,partner_90000,500,32.67,PD3N-UP/W/360-BEG,92187,105,1,PN/92187-SWIS-M8,USD
scenario.supplierinfo_589,scenario.product_141705,partner_90000,500,28.72,PD3N/W/360/24VAC-DC/RR/CM,92515,105,1,,USD
scenario.supplierinfo_590,scenario.product_141706,partner_90000,500,44.35,PD2N 360 UP 1C M8 BEG 9010,94011,105,1,,USD
scenario.supplierinfo_591,scenario.product_141707,partner_90000,500,50.06,PD2N 360 UP 2C M8 BEG 9010,94021,105,1,,USD
scenario.supplierinfo_592,scenario.product_141708,partner_90000,500,34.21,PD2N-EN/SLA - BEG,94031,105,1,,USD
scenario.supplierinfo_869,scenario.product_141987,partner_90000,500,1.52,PD3N/WH/UP - COVER FRONT TEXT,PLA2202,105,1,,USD
scenario.supplierinfo_1,scenario.product_141231,partner_90000,500,11.97,MD2-130/W/NVR/CE,10245,105,1,,USD
scenario.supplierinfo_596,scenario.product_141712,partner_90000,500,44.29,PD2N-FP-M-1C-BEG,94010,105,1,PN/94010-SWIS-M8,USD
scenario.supplierinfo_597,scenario.product_141713,partner_90000,500,50,PD2N-FP-M-2C-BEG,94020,105,1,PN/94020-SWI-M8,USD
scenario.supplierinfo_594,scenario.product_141710,partner_90000,500,34.15,PD3N-FP/W/360/HCR-BEG,92197,105,1,PN/92197-SWI-M8,USD
scenario.supplierinfo_598,scenario.product_141714,partner_90000,500,34.21,PD2N-FP-SLA-BEG,94030,105,1,,USD
scenario.supplierinfo_316,scenario.product_141317,partner_90000,500,2.89,RC SUPRESSOR UNIT,10880,105,1,PN/10880-SWIS-CT,USD
scenario.supplierinfo_1585,scenario.product_142080,partner_90000,500,15.05,PD9/WH/2VR-SWI PINT POWER,92954,105,1,PN/92954-SWIS-CT,USD
scenario.supplierinfo_973,scenario.product_141986,partner_90000,500,0.5,PD9/SI-RING 9006 (FOR BLIND),PLA1714,105,1,,USD
scenario.supplierinfo_603,scenario.product_141719,partner_90000,500,34.86, L18/W/R180/SU-N/SWIS - KOMBI N,92648,105,1,PN/92648-SWI-M8,USD
scenario.supplierinfo_604,scenario.product_141720,partner_90000,500,25.74,Indoor 180 N Minuterie,65053,105,1,,USD
scenario.supplierinfo_605,scenario.product_141721,partner_90000,500,37.79,PD2 S 180 N Master 1C,65063,105,1,,USD
scenario.supplierinfo_539,scenario.product_141651,partner_90000,500,32.29,PD4-M/W/360/DUO-DIMM - BEG,94094,105,1,,USD
scenario.supplierinfo_540,scenario.product_141652,partner_90000,500,40.25,PD2 S MAX DE Master 1C/W,94014,105,1,,USD
scenario.supplierinfo_541,scenario.product_141653,partner_90000,500,35.32,PD4-M/W/360/SLAVE - BEG,94034,105,1,,USD
scenario.supplierinfo_543,scenario.product_141654,partner_90000,500,66.78,PD4-M/W/360/DUO - BEG,535937049,105,1,,USD
scenario.supplierinfo_585,scenario.product_141662,partner_90000,500,28.86,PD3-DE/W/360/ HCR MICRO,92184,105,1,,USD
scenario.supplierinfo_552,scenario.product_141649,partner_90000,500,25.78,PD4-DE/W/360/ HCR,92149,105,1,,USD
scenario.supplierinfo_1041,scenario.product_141663,partner_90000,500,56.97,PD2-FP-M/DALI/M8-BEG,92258,105,1,,USD
scenario.supplierinfo_554,scenario.product_141674,partner_90000,500,36.24,AL20/WH/280/LED-BEG AL20,91705,105,1,,USD
scenario.supplierinfo_555,scenario.product_141675,partner_90000,500,69.22,AL20/BL/280/LED-BEG AL20,91725,105,1,PN/91725-SWIS-CT,USD
scenario.supplierinfo_556,scenario.product_141677,partner_90000,500,28.79,AL20/WH/NM-BEG AL20 E27,91710,105,1,,USD
scenario.supplierinfo_557,scenario.product_141678,partner_90000,500,28.79,AL20/BL/NM-BEG AL20 E27,91730,105,1,,USD
scenario.supplierinfo_558,scenario.product_141672,partner_90000,500,4.08,CORNERBOX AL20/WHITE,92425,105,1,,USD
scenario.supplierinfo_559,scenario.product_141673,partner_90000,500,4.59,CORNERBOX AL20/BLACK,92418,105,1,,USD
scenario.supplierinfo_560,scenario.product_141680,partner_90000,500,32.24,L20/W/130-RC+130 PINT ZERO,97001,105,1,PN/97001-SWIS-M8,USD
scenario.supplierinfo_561,scenario.product_141681,partner_90000,500,32.24,L20/BL/130-RC-PLUS NEXT 130,97021,105,1,PN/97021-SWIS-M8,USD
scenario.supplierinfo_562,scenario.product_141682,partner_90000,500,32.24,L20/BR/130-RC-PLUS NEXT 130,97011,105,1,PN/97011-SWIS-M8,USD
scenario.supplierinfo_563,scenario.product_141683,partner_90000,500,40.24,L20/W/230-RC+230 PINT ZERO,97002,105,1,PN/97002-SWI-M8,USD
scenario.supplierinfo_564,scenario.product_141684,partner_90000,500,40.24,L20/BL/230-RC-PLUS NEXT 230,97022,105,1,PN/97022-SWIS-M8,USD
scenario.supplierinfo_565,scenario.product_141685,partner_90000,500,40.24,L20/BR/230-RC-PLUS NEXT 230,97012,105,1,PN/97012-SWIS-M8,USD
scenario.supplierinfo_566,scenario.product_141686,partner_90000,500,40.24,L20/SI/230-RC-PLUS NEXT 230,97042,105,1,PN/97042-SWIS-M8,USD
scenario.supplierinfo_567,scenario.product_141687,partner_90000,500,49.09,L20/W/280-RC-PLUS NEXT 280,97003,105,1,PN/97003-SWIS-M8,USD
scenario.supplierinfo_568,scenario.product_141688,partner_90000,500,49.09,L20/BL/280-RC-PLUS NEXT 280,97023,105,1,PN/97023-SWIS-M8,USD
scenario.supplierinfo_569,scenario.product_141689,partner_90000,500,49.09,L20/BR/280-RC-PLUS NEXT 280,97013,105,1,PN/97013-SWIS-M8,USD
scenario.supplierinfo_570,scenario.product_141690,partner_90000,500,1.38,L20/W- CORNER BOX,97004,105,1,PN/97004-SWIS-CT,USD
scenario.supplierinfo_571,scenario.product_141691,partner_90000,500,1.38,L20/BL- OUTSIDE CORNER BOX,97024,105,1,PN/97024-SWIS-CT,USD
scenario.supplierinfo_572,scenario.product_141692,partner_90000,500,1.38,L20/BR- OUTSIDE CORNER BOX,97014,105,1,,USD
scenario.supplierinfo_573,scenario.product_141693,partner_90000,500,1.23,L20/SI- OUTSIDE CORNER BOX,97043,105,1,,USD
scenario.supplierinfo_872,scenario.product_141990,partner_90000,500,1.15,PD3N-UP/SI-RING (FOR BLIND),65371,105,1,,USD
scenario.supplierinfo_610,scenario.product_141726,partner_90000,500,49.03,L18/W/R180/HCR TWO-WIRE SWITCHING UNIT SWISS,535910207,105,1,,USD
scenario.supplierinfo_611,scenario.product_141727,partner_90000,500,2.23,L18/WH-ADAPTER-SET EDIZIO,92769,105,1,,USD
scenario.supplierinfo_615,scenario.product_141742,partner_90000,500,1.89,L18/BL-ADAPTER-SET EDIZIO,92770,105,1,,USD
scenario.supplierinfo_616,scenario.product_141744,partner_90000,500,1.89,L18/DG-ADAPTER-SET EDIZIO,92771,105,1,,USD
scenario.supplierinfo_625,scenario.product_141753,partner_90000,500,1.89,L18/BR-ADAPTER-SET KALLYSTO,92779,105,1,,USD
scenario.supplierinfo_626,scenario.product_141754,partner_90000,500,1.89,L18/BE-ADAPTER-SET KALLYSTO,92780,105,1,,USD
scenario.supplierinfo_627,scenario.product_141755,partner_90000,500,1.89,L18/WH-ADAPTER-SET SOLFA,92781,105,1,,USD
scenario.supplierinfo_628,scenario.product_141756,partner_90000,500,1.89,"L18-ADAPTER-SET SOLFA, WHITE-SHINE",??,105,1,,USD
scenario.supplierinfo_629,scenario.product_141758,partner_90000,500,1.72,L18/WH-ADAPTER-SET SIDUS,92782,105,1,,USD
scenario.supplierinfo_631,scenario.product_141759,partner_90000,500,1.89,L18/DG-ADAPTER-SET SIDUS,92785,105,1,,USD
scenario.supplierinfo_632,scenario.product_141760,partner_90000,500,2.28,L18/SI-ADAPTER-SET SIDUS,92786,105,1,,USD
scenario.supplierinfo_634,scenario.product_141762,partner_90000,500,1.89,L18/WH-ADAPTER-SET RETRO,92783,105,1,PN/92783-SWIS-CT,USD
scenario.supplierinfo_635,scenario.product_141763,partner_90000,500,1.72,L18/BL-ADAPTER-SET RETRO,92784,105,1,,USD
scenario.supplierinfo_636,scenario.product_141764,partner_90000,500,6.27,L18/PD2/W - IP54 KIT BEG,92131,105,1,PN/92131-SWIS-CT,USD
scenario.supplierinfo_637,scenario.product_141765,partner_90000,500,7.35,L18/PD/SILVER - IP54 KIT BEG,92132,105,1,PN/92132-SWIS-CT,USD
scenario.supplierinfo_638,scenario.product_141766,partner_90000,500,6.49,L18/PD2/BL - IP54 KIT BEG,92133,105,1,PN/92133-SWIS-CT,USD
scenario.supplierinfo_639,scenario.product_141767,partner_90000,500,6.37,L18/W - AP-DOSE - BEG/SWIS,92635,105,1,PN/92635-SWIS-CT,USD
scenario.supplierinfo_640,scenario.product_141768,partner_90000,500,7.5,L18/SILVER-AP-DOSE/CE,92637,105,1,,USD
scenario.supplierinfo_641,scenario.product_141769,partner_90000,500,7.21,L18/BLACK-AP-DOSE/CE,92639,105,1,,USD
scenario.supplierinfo_681,scenario.product_141809,partner_90000,500,37.28,L18/W/R180/SU/SWISS-KOMBI BEG,92685,105,1,PN/92685-SWIS-CT,USD
scenario.supplierinfo_686,scenario.product_141814,partner_90000,500,29.45,L18/SC/SU/SWISS-BEG,92686,105,1,PN/92686-SWIS-CT,USD
scenario.supplierinfo_870,scenario.product_141988,partner_90000,500,1.15,PD3N-UP/BR-RING (FOR BLIND),65369,105,1,,USD
scenario.supplierinfo_856,scenario.product_141980,partner_90000,500,3.66,L20/W- INNER CORNER BOX,97005,105,1,PN/97005-SWIS-CT,USD
scenario.supplierinfo_857,scenario.product_141981,partner_90000,500,3.66,L20/BL- RC-PLUS NEXT INNER CORNER BOX,97025,105,1,,USD
scenario.supplierinfo_858,scenario.product_141982,partner_90000,500,3.66,L20/BR- INSIDE CORNER BOX,535998255,105,1,,USD
scenario.supplierinfo_859,scenario.product_141983,partner_90000,500,3.66,L20/SI- INSIDE CORNER BOX,535998285,105,1,,USD
scenario.supplierinfo_880,scenario.product_141998,partner_90000,500,1.31,PD2N/FP/WH COVER FRONT RING,PLA2500,105,1,,USD
scenario.supplierinfo_881,scenario.product_141999,partner_90000,500,1.15,PD3N-DE/BE-RING (FOR BLIND),65377,105,1,,USD
scenario.supplierinfo_882,scenario.product_142000,partner_90000,500,1.15,PD3N-DE/BE-RING (FOR BLIND),65378,105,1,,USD
scenario.supplierinfo_883,scenario.product_142001,partner_90000,500,1.15,PD3N-DE/SI-RING (FOR BLIND),65379,105,1,,USD
scenario.supplierinfo_911,scenario.product_142027,partner_90000,500,34.15,PD3 S 360 NME,65365,105,1,,USD
scenario.supplierinfo_990,scenario.product_142219,partner_90000,500,0.58,L18 IP54 SOCKET METAL PLATE,MET426,105,1,,USD
scenario.supplierinfo_1059,scenario.product_142249,partner_90000,500,56.97,"PD2-M-DALI/DSI-AP, weiss",92280,105,1,,USD
scenario.supplierinfo_1042,scenario.product_142250,partner_90000,500,50.9,PD9-M-DALI/DSI-DE,92980,105,1,,USD
scenario.supplierinfo_482,scenario.product_141597,partner_90000,500,39.35,PD2/M-AP-1C-BEG/SWISS,92550,105,1,PN/92550-SWI-M8,USD
scenario.supplierinfo_483,scenario.product_141598,partner_90000,500,40.52,PD2-UP-M-1C-BEG SWISS,92555,105,1,PN/92555-SWI-M8,USD
scenario.supplierinfo_484,scenario.product_141599,partner_90000,500,42.54,PD2/M-FP-1C - BEG SWISS,92565,105,1,PN/92565-SWI-M8,USD
scenario.supplierinfo_485,scenario.product_141600,partner_90000,500,40.62,LUXOMAT PD2 180 UP 1C BEG RAL9010,92595,105,1,,USD
scenario.supplierinfo_486,scenario.product_141601,partner_90000,500,46.85,PD4/M-UP-1C-BEG SWISS 9010,92575,105,1,PN/92575-SWI-M8,USD
scenario.supplierinfo_492,scenario.product_141606,partner_90000,500,28.86,PD9/WH/2VR/90/STM8 - BEG MINI,92920,105,1,PN/92920-SWIS-M8,USD
scenario.supplierinfo_500,scenario.product_141612,partner_90000,500,0.21,L15/W/BUSHING WITH SOFT CENTER,PLA 1324-00,105,1,,USD
scenario.supplierinfo_512,scenario.product_141624,partner_90000,500,2.22,SMALL RC-SUPPRESSOR UNIT-BEG,10882,105,1,,USD
scenario.supplierinfo_513,scenario.product_141625,partner_90000,500,6.96,"PD2-AGP/IP44 SOCKET, BLACK",,105,1,,USD
scenario.supplierinfo_514,scenario.product_141626,partner_90000,500,6.96,"PD2-AGP/IP44 SOCKET, BLACK",,105,1,,USD
scenario.supplierinfo_515,scenario.product_141627,partner_90000,500,6.96,"PD2-AGP/IP44 SOCKET, LIGHT-GREY",,105,1,,USD
scenario.supplierinfo_516,scenario.product_141628,partner_90000,500,1.15,PD3N-FP-BL-FRONT COV RING SET    FOR 92187,94003-SWISI-M8,105,1,,USD
scenario.supplierinfo_517,scenario.product_141629,partner_90000,500,1.15,PD3N-UP/DG-RING (FOR BLIND),65367,105,1,,USD
scenario.supplierinfo_518,scenario.product_141630,partner_90000,500,1.15,PD3N-UP/LG-RING (FOR BLIND),65368,105,1,,USD
scenario.supplierinfo_519,scenario.product_141631,partner_90000,500,1.15,PD4N-FP-BL-FRONT LEN+RING SET    FOR 92546,94004-SWISI-M8,105,1,,USD
scenario.supplierinfo_522,scenario.product_141634,partner_90000,500,1.15,PD2N-FP-BL-FRONT COV RING SET    FOR 94010,94002-SWISI-M8,105,1,,USD
scenario.supplierinfo_523,scenario.product_141635,partner_90000,500,1.15,PD3N-DE/DG-RING (FOR BLIND),65374,105,1,,USD
